INTERNATIONAL O -21.9948733068
TOURNAMENT O -25.0590157738
RESULT O -34.8950174287
. O -38.5349823708

BELGRADE I-LOC -7.18119182602
1996-08-30 O -18.8773211403

Result O -9.20786229377
in O -16.358812813
an O -22.6743536654
international O -30.9557256444

basketball O -2.90600673511
tournament O -14.1965584081
on O -19.1218678865
Friday O -26.4674227112
: O -32.4791402751

Red I-ORG -6.7332005592
Star I-ORG -15.5339957207
( O -20.8818936559
Yugoslavia I-LOC -30.6425111415
) O -35.4577633715
beat O -45.2121205338
Dinamo I-ORG -53.7777256278
( O -59.2398925904
Russia I-LOC -67.3563866056
) O -72.1716388356
92-90 O -80.1189313669
( O -84.7093134443
halftime O -93.9211607902

47-47 O -4.7647209613
) O -12.0905869022

SOCCER O -7.50311420153
- O -15.6573668296
ROMANIA O -18.7215092966
BEAT O -28.4323478086
LITHUANIA O -31.4964902756
IN O -40.1693411207
UNDER-21 O -45.092197814
MATCH O -55.1513430202
. O -58.7913079623

BUCHAREST I-LOC -7.58665693413
1996-08-30 O -19.2827862484

Romania I-LOC -5.88190884189
beat O -13.9611322016
Lithuania I-LOC -23.935363469
2-1 O -33.4854096528
( O -41.1002275682
halftime O -50.3120749141
1-1 O -59.6372509453
) O -64.2276330227
in O -68.6430996783
their O -75.3407127593
European I-MISC -80.2809948135
under-21 B-MISC -83.2395837545
soccer O -91.3080117651
match O -103.343070867
on O -108.268380346
Friday O -115.61393517
. O -119.253900112

Scorers O -9.25042190818
: O -17.9976233355

Romania I-LOC -5.88190884189
- O -12.6499796419
Cosmin I-PER -17.0257551012
Contra I-PER -18.4104352136
( O -23.2726611978
31st O -31.3079422946
) O -35.898324372
, O -39.550177136
Mihai I-PER -41.1686183098
Tararache I-PER -42.5532984222
( O -47.4155244064
75th O -55.4508055033
) O -60.0411875806

Lithuania I-LOC -7.76897849093
- O -14.537049291
Danius I-PER -18.9128247502
Gleveckas I-PER -20.2975048627
( O -25.1597308468
13rd O -33.1950119437
) O -37.7853940211

Attendance O -8.43467240553
: O -17.1818738329
200 O -26.7301934154

SOCCER O -7.50311420153
- O -15.6573668296
ROTOR O -18.7215092966
FANS O -21.7856517636
LOCKED O -24.8497942307
OUT O -35.0912609937
AFTER O -45.0703634923
VOLGOGRAD O -48.1345059593
VIOLENCE O -51.1986484264
. O -54.8386133685

MOSCOW I-LOC -6.5452030593
1996-08-30 O -18.2413323735

Rotor I-PER -1.12539186353
Volgograd I-PER -4.07582247153
must O -13.4259823316
play O -24.9080713213
their O -31.6056844023
next O -39.4492558925
home O -47.3111765214
game O -55.5244950372
behind O -64.0431952025
closed O -72.8030574246
doors O -75.8671998916
after O -82.2563936536
fans O -92.3155388599
hurled O -95.3796813269
bottles O -98.443823794
and O -103.054437262
stones O -106.118579729
at O -111.827446999
Dynamo I-ORG -120.210730537
Moscow I-ORG -127.916356514
players O -137.26668051
during O -148.501645549
a O -153.04133184
1-0 O -161.756742299
home O -169.618662928
defeat O -179.071672331
on O -183.996981809
Saturday O -191.704751758
that O -197.606316813
ended O -206.143035484
Rotor O -211.569071136
's O -216.802572833
brief O -227.044039596
spell O -230.108182063
as O -236.251976474
league O -244.62164106
leaders O -253.176708869
. O -256.816673812

The O -5.38923463594
head O -16.9311007372
of O -21.2817523613
the O -24.9410554909
Russian I-MISC -29.3347938387
league O -37.9620225861
's O -46.5257970654
disciplinary O -49.5899395324
committee O -59.0429489351
, O -62.6948016991
Anatoly I-PER -64.3132428729
Gorokhovsky I-PER -65.6979229853
, O -69.6216196561
said O -77.7573195007
on O -82.6826289791
Friday O -90.0281838038
that O -95.9297488585
Rotor O -101.35578451
would O -108.100743712
play O -116.470408298
Lada I-PER -118.088849472
Togliatti I-PER -119.473529584
to O -124.163202817
empty O -130.339769688
stands O -133.403912155
on O -138.329221633
September O -146.278153639
3 O -151.987020909
. O -155.626985851

The O -5.38923463594
club O -17.0578524429
, O -20.7097052068
who O -27.1692576498
put O -35.6528664953
Manchester I-ORG -42.9946961577
United I-ORG -49.5371713258
out O -57.1654157724
of O -64.5890072143
last O -71.4911519994
year O -78.3550312465
's O -83.588532944
UEFA I-MISC -90.7443887142
Cup B-MISC -95.0892720163
, O -98.5829890484
were O -109.130777872
fined O -120.065391816
$ O -126.71779946
1,000 O -136.317412337
. O -139.957377279

Despite O -10.5941566549
the O -16.988943648
defeat O -26.4419530507
, O -30.0938058147
Rotor O -35.5198414662
are O -42.2174545472
well O -50.5130111612
placed O -61.4476251048
with O -67.258275069
11 O -75.0148351822
games O -82.8954479442
to O -87.3132772707
play O -95.6829418569
in O -100.098408513
the O -103.757711642
championship O -112.451615896
. O -116.091580839

Lying I-ORG -1.74999691956
three O -10.1769160094
points O -20.8739267574
behind O -29.3926269227
Alania O -34.8186625743
and O -39.4292760427
two O -46.1182559765
behind O -54.6369561418
Dynamo I-ORG -63.0202396791
Moscow I-ORG -70.7258656569
, O -75.1352342787
the O -81.8674772262
Volgograd O -87.2935128777
side O -96.1486852796
have O -102.476131035
a O -107.015817326
game O -115.229135841
in O -119.644602497
hand O -129.298282595
over O -136.24021563
the O -139.89951876
leaders O -148.454586569
and O -153.065200038
two O -159.754179972
over O -166.696113007
the O -170.355416136
Moscow I-LOC -176.657824556
club O -185.815828652
. O -192.480229432

BOXING O -2.90600673511
- O -11.0602593632
PANAMA O -14.1244018302
'S O -23.4103571482
ROBERTO O -26.4744996152
DURAN O -29.5386420823
FIGHTS O -32.6027845493
THE O -42.4387862042
SANDS O -45.5029286713
OF O -54.1757795164
TIME O -57.2399219834
. O -60.8798869255

PANAMA I-ORG -3.02827407949
CITY I-ORG -11.1930804742
1996-08-30 O -22.2974236107

Panamanian I-PER -1.12539186353
boxing O -6.25817653014
legend I-PER -12.6430758998
Roberto I-PER -20.7837189394
" O -25.9134523988
Hands I-PER -29.2918929171
of O -34.8143419407
Stone I-PER -38.192782459
" O -44.2224694111
Duran I-LOC -48.0146463302
climbs O -51.3036589499
into O -61.7969728288
the O -65.4562759584
ring O -68.5204184254
on O -73.4457279038
Saturday O -81.1534978528
in O -85.5689645085
another O -94.1811907318
age-defying O -97.2453331988
attempt O -106.956171711
to O -111.374001037
sustain O -114.438143504
his O -120.6943368
long O -129.683040595
career O -139.282653472
. O -142.922618414

Duran I-ORG -1.74999691956
, O -6.58802182541
45 O -18.9861376744
, O -22.6379904384
takes O -32.7841470216
on O -37.7094565
little-known O -40.773598967
Mexican I-MISC -48.111776294
Ariel I-PER -49.4160634374
Cruz I-PER -54.8245431797
, O -58.7482398505
30 O -69.9503688139
, O -73.6022215779
in O -78.0176882335
a O -82.5573745246
super O -85.6215169916
middleweight O -88.6856594586
non-title O -91.7498019257
bout O -94.8139443927
in O -99.2294110484
Panama I-ORG -101.588037071
City I-ORG -109.229124528
. O -113.626605328

The O -5.38923463594
fight O -17.9607201544
, O -21.6125729184
Duran O -27.03860857
's O -32.2721102675
first O -38.8551567839
on O -43.7804662622
home O -51.6423868911
soil O -54.7065293582
for O -60.0020771418
10 O -67.2629252691
years O -74.9091373252
, O -78.5609900892
is O -84.5698006742
being O -92.659505234
billed O -95.723647701
here O -105.048823732
as O -111.192618143
the O -114.851921273
" O -119.709810825
Return O -125.135846477
of O -129.486498101
the O -133.14580123
Legend O -138.571836882
" O -143.429726434
and O -148.040339903
Duran O -153.466375554
still O -161.579610612
talks O -169.70482186
as O -175.848616271
if O -183.807700648
he O -189.985282056
was O -195.53082427
in O -199.946290926
his O -206.202484222
prime O -215.191188016
. O -218.831152958

" O -4.69975382062
I O -14.2524417926
want O -22.8646680159
a O -27.404354307
fifth O -36.5144189585
title O -45.7626339485
. O -49.4025988906

This O -8.62471600842
match O -19.1167599852
is O -25.1255705702
to O -29.5433998968
prepare O -32.6075423638
me O -41.5962461584
. O -45.2362111005

I O -6.65906837653
feel O -19.1660153738
good O -27.7027340446
. O -31.3426989867

I O -6.65906837653
'm O -18.7197282712
not O -24.9796459662
retiring O -28.0437884332
, O -31.6956411972
" O -36.5535307498
Duran I-ORG -38.9121567725
told O -47.0346886891
Reuters I-ORG -53.7211311259
. O -58.2328809532

But O -7.34249100719
those O -18.7302064286
close O -27.1633844205
to O -31.5812137471
the O -35.2405168767
boxer O -38.3046593437
acknowledge O -41.3688018107
that O -47.2703668654
the O -50.929669995
man O -59.3793772888
who O -65.8389297318
has O -72.0604163479
won O -79.5107180031
championships O -89.346719658
in O -93.7621863137
four O -101.544064235
different O -111.449058761
weight O -122.047200468
classes O -125.111342935
-- O -131.780464061
lightweight O -134.844606528
, O -138.496459292
welterweight O -141.560601759
, O -145.212454523
junior O -155.559281801
middleweight O -158.623424268
and O -163.234037737
middleweight O -166.298180204
-- O -172.967301329
is O -178.976111914
drawing O -182.040254381
close O -190.473432373
to O -194.891261699
the O -198.550564829
end O -206.790551592
of O -211.141203216
his O -217.397396512
career O -226.997009389
. O -230.636974331

" O -4.69975382062
Each I-PER -7.49966179457
time O -16.2456977505
he O -25.5357035625
fights O -28.5998460295
, O -32.2516987935
he O -38.4292802018
's O -43.6627818993
on O -48.5880913776
the O -52.2473945072
last O -59.1495392923
frontier O -62.2136817594
of O -66.5643333834
his O -72.8205266793
career O -82.4201395562
. O -86.0601044983

If O -8.92018022131
he O -17.8332454931
loses O -20.8973879602
Saturday O -28.6051579093
, O -32.2570106733
it O -38.4857045278
could O -46.0669117535
devalue O -49.1310542206
his O -55.3872475164
position O -64.6732028345
as O -70.8169972452
one O -77.8003674702
of O -82.1510190943
the O -85.8103222239
world O -93.7492038939
's O -98.9827055914
great O -108.348703617
boxers O -111.412846084
, O -115.064698848
" O -119.922588401
Panamanian I-ORG -122.281214423
Boxing I-ORG -124.878473619
Association I-ORG -132.376787821
President O -140.987007652
Ramon I-PER -145.484274595
Manzanares I-PER -146.868954708
said O -152.164074055
. O -158.916463401

Duran I-ORG -1.74999691956
, O -6.58802182541
whose O -19.0695192833
97-12 O -23.9923759766
record O -32.585184114
spans O -35.6493265811
three O -42.890073529
decades O -45.9542159961
, O -49.6060687601
hopes O -60.204210467
a O -64.7438967581
win O -72.633988264
in O -77.0494549196
the O -80.7087580492
10-round O -85.6316147424
bout O -88.6957572095
will O -95.2091238052
earn O -98.2732662723
him O -106.107787927
a O -110.647474218
rematch O -113.711616685
against O -120.791836736
Puerto I-PER -122.41027791
Rico I-PER -123.794958022
's O -129.300303627
Hector I-PER -132.678744145
" O -138.708431097
Macho I-PER -142.086871615
" O -148.116558567
Camacho I-LOC -151.908735487
. O -155.773570581

Camacho I-ORG -1.74999691956
took O -11.1494875772
a O -18.762113686
controversial O -29.5144060729
points O -37.1384770031
decision O -45.9213287434
against O -53.0015487944
the O -56.660851924
Panamanian I-PER -58.2792930978
in O -63.8665571529
Atlantic I-LOC -72.6034330432
City I-LOC -79.3600860403
in O -85.3958654605
June O -96.5100058584
in O -100.925472514
a O -105.465158805
title O -114.713373795
fight O -124.54937545
. O -128.189340392

SQUASH O -2.90600673511
- O -11.0602593632
HONG I-MISC -18.9092623139
KONG I-MISC -27.5268988431
OPEN I-MISC -34.3932176713
QUARTER-FINAL O -38.7525934702
RESULTS O -50.0317982579
. O -53.6717632

HONG I-LOC -6.73935907374
KONG I-LOC -15.2454111677
1996-08-30 O -27.2125512109

Quarter-final O -2.90600673511
results O -13.8950830135
in O -18.3105496692
the O -21.9698527988
Hong I-LOC -28.2267988443
Kong I-LOC -34.1212283308
Open I-MISC -40.9388174983
on O -49.6859806615
Friday O -60.3618082681
( O -64.9521903455
prefix O -74.2773663766
number O -82.5039301191
denotes O -91.8699281448
seeding O -101.081775491
) O -105.672157568
: O -111.683875132
1 O -116.970924281
- O -122.389693045
Jansher I-PER -124.008134219
Khan I-PER -130.721660903
( O -135.583886887
Pakistan I-LOC -141.82402167
) O -146.6392739
beat O -156.393631062
Mark I-PER -162.499351622
Cairns I-PER -163.884031735
( O -168.746257719
England I-LOC -174.608762192
) O -179.424014422
15-10 O -192.594606844
15-6 O -202.65375205
15-7 O -213.406044437

Anthony I-PER -7.72720411092
Hill I-PER -16.8274618426
( O -21.6896878267
Australia I-LOC -27.5049394156
) O -32.3201916456
beat O -42.0745488079
Dan I-PER -50.4489529089
Jenson I-PER -51.8336330213
( O -56.6958590055
Australia I-LOC -62.5111105943
) O -67.3263628243
15-9 O -81.1030910492
15-8 O -91.5677013636
15-17 O -96.4905580568
17-15 O -101.41341475

4 O -6.02116536726
- O -14.1754179953
Peter I-PER -20.9075943611
Nicol I-PER -22.2922744735
( O -27.1545004577
Scotland I-LOC -34.7927640592
) O -39.6080162892
beat O -49.3623734515
7 O -56.3495972459
- O -61.7683660104
Chris I-PER -68.9900906015
Walker I-PER -76.9765829613
( O -81.8388089455
England I-LOC -87.7013134192
) O -92.5165656492
15-8 O -106.005611802
15-13 O -110.928468495
13-15 O -115.851325188
15-9 O -126.603617575

2 O -5.50656031965
- O -13.6608129477
Rodney I-PER -15.2792541215
Eyles I-PER -16.6639342339
( O -21.5261602181
Australia I-LOC -27.3414118069
) O -32.1566640369
beat O -41.9110211992
Derek I-PER -49.9977432278
Ryan I-PER -51.3824233402
( O -56.2446493244
Ireland I-LOC -63.3439164252
) O -68.1591686552
15-6 O -81.2427496996
15-9 O -91.9950420864
11-15 O -96.9178987796
15-10 O -107.064055363
. O -110.704020305

SOCCER O -7.50311420153
- O -15.6573668296
RESULTS O -23.6062988355
OF I-MISC -30.4744725332
SOUTH I-MISC -39.0921090624
KOREAN I-MISC -47.4247649594
PRO-SOCCER O -51.7841407583
GAMES O -65.0194080665
. O -68.6593730086

SEOUL I-LOC -6.98052113056
1996-08-30 O -18.6766504448

Results O -7.94326486762
of O -15.0294003552
South I-MISC -20.4506550701
Korean I-MISC -27.0533885787
pro-soccer I-MISC -31.5079230219

games O -7.72247703
played O -18.1499824856
on O -23.075291964
Thursday O -29.9668546398
. O -33.6068195819

Pohang I-ORG -1.74999691956
3 O -8.6450363313
Ulsan I-ORG -11.8845096369
2 O -18.4209905737
( O -26.0843124689
halftime O -35.2961598148
1-0 O -44.0115702744
) O -48.6019523517

Puchon I-ORG -7.95697599082
2 O -14.8078441842
Chonbuk I-ORG -18.0473174899
1 O -24.206151524
( O -31.8694734193
halftime O -41.0813207651
1-1 O -50.4064967963
) O -54.9968788737

Standings O -8.72235447798
after O -17.8470321035
games O -25.7276448655
played O -33.4196664576
on O -38.3449759359
Thursday O -45.2365386117
( O -49.8269206891
tabulate O -58.9052366423
under O -66.3803842961
- O -71.7991530607

won O -7.29216592331
, O -13.6795025508
drawn O -22.2917287741
, O -25.9435815381
lost O -33.8626605809
, O -37.5145133449
goals O -46.0155139331
for O -51.3110617167
, O -54.9629144807
goals O -63.4639150689
against O -70.5441351199
, O -74.1959878839
points O -81.8200588141
) O -86.4104408915
: O -92.4221584553

W O -9.25042190818
D O -22.3327330504
L O -31.5809480404
G O -42.3332404272
/ O -49.4836647369
F I-MISC -56.8218420639
G O -67.831698612
/ O -78.3123957035
A O -85.5681805288
P I-ORG -95.7432235353

Puchon I-ORG -7.95697599082
3 O -14.8520154026
1 O -23.2120043693
0 O -28.9048712979
6 O -35.6111927067
1 O -40.8982418557
10 O -48.159089983

Chonan I-ORG -7.95697599082
3 O -14.8520154026
0 O -23.6178221489
1 O -28.9048712979
13 O -36.6697996608
10 O -43.9306477881
9 O -51.3567058317

Pohang I-ORG -1.74999691956
2 O -8.60086511299
1 O -16.9608540798
1 O -22.2479032287
11 O -30.004463342
10 O -37.2653114693
7 O -44.2525352636

Suwan I-ORG -1.74999691956
1 O -8.22321821036
3 O -17.0050252981
0 O -22.6978922266
7 O -29.685116021
3 O -35.3939832908
6 O -42.1003046997

Ulsan I-ORG -1.74999691956
1 O -8.22321821036
0 O -16.9890249567
2 O -22.6537210083
8 O -30.1543477474
9 O -37.580405791
3 O -43.2892730609

Anyang I-ORG -7.95697599082
0 O -14.8360150612
3 O -23.6178221489
1 O -28.9048712979
6 O -35.6111927067
9 O -43.0372507504
3 O -48.7461180202

Chonnam I-ORG -1.74999691956
0 O -8.62903598995
2 O -17.3666718594
1 O -22.6537210083
4 O -28.8330221075
5 O -35.4058121237
2 O -41.0705081753

Pusan I-ORG -1.74999691956
0 O -8.62903598995
2 O -17.3666718594
1 O -22.6537210083
3 O -28.3625882782
7 O -35.3498120725
2 O -41.0145081241

Chonbuk I-ORG -1.74999691956
0 O -8.62903598995
0 O -17.3948427363
3 O -23.1037100062
3 O -28.8125772761
7 O -35.7998010704
0 O -41.492667999

BASEBALL O -8.88940856265
- O -17.0436611907
RESULTS O -24.9925931966
OF I-MISC -31.8607668944
S. I-MISC -39.3797911349
KOREAN I-MISC -47.7124470318
PROFESSIONAL O -52.0718228308
GAMES O -65.307090139
. O -68.9470550811

SEOUL I-LOC -6.98052113056
1996-08-30 O -18.6766504448

Results O -7.94326486762
of O -15.0294003552
